LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
42.75414,-4.77244,342.11,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,312.95,59.65,D,POINT (-4.77244 42.75414)
42.78312,-5.44576,345.03,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,307.1,11.79,D,POINT (-5.44576 42.78312)
42.7864,-5.44666,346.29,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,305.51,7.11,D,POINT (-5.44666 42.7864)
42.95615,-4.5891,353.54,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,317.66,19.8,D,POINT (-4.5891 42.95615)
42.9555,-4.59379,355.95,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,319.2,49.52,D,POINT (-4.59379 42.9555)
42.95881,-4.59472,367.0,0.4,0.37,2025-08-13,1316,N20,VIIRS,h,2.0NRT,343.8,49.52,D,POINT (-4.59472 42.95881)
42.95816,-4.59935,322.11,0.4,0.37,2025-08-13,1316,N20,VIIRS,l,2.0NRT,324.57,49.52,D,POINT (-4.59935 42.95816)
42.96211,-4.59563,341.11,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,311.85,23.5,D,POINT (-4.59563 42.96211)
42.96479,-4.60108,344.17,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,308.83,23.5,D,POINT (-4.60108 42.96479)
42.96746,-4.60659,367.0,0.39,0.37,2025-08-13,1316,N20,VIIRS,h,2.0NRT,327.7,63.35,D,POINT (-4.60659 42.96746)
42.96874,-4.59732,339.21,0.4,0.37,2025-08-13,1316,N20,VIIRS,l,2.0NRT,311.81,25.01,D,POINT (-4.59732 42.96874)
42.96811,-4.60191,367.0,0.4,0.37,2025-08-13,1316,N20,VIIRS,l,2.0NRT,326.21,25.01,D,POINT (-4.60191 42.96811)
42.97206,-4.59814,340.28,0.4,0.37,2025-08-13,1316,N20,VIIRS,l,2.0NRT,312.97,25.01,D,POINT (-4.59814 42.97206)
42.97143,-4.60274,353.76,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,310.84,25.01,D,POINT (-4.60274 42.97143)
42.97934,-4.59519,334.02,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,302.89,8.53,D,POINT (-4.59519 42.97934)
42.88418,-5.86733,337.35,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,306.15,11.46,D,POINT (-5.86733 42.88418)
42.84421,-6.28632,339.94,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,299.88,5.34,D,POINT (-6.28632 42.84421)
42.87399,-6.5351,341.35,0.38,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,312.57,21.42,D,POINT (-6.5351 42.87399)
42.87799,-6.53135,335.57,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,297.0,12.24,D,POINT (-6.53135 42.87799)
42.87726,-6.53601,350.55,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,310.31,21.42,D,POINT (-6.53601 42.87726)
42.88342,-6.51842,338.48,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,305.27,15.41,D,POINT (-6.51842 42.88342)
42.8827,-6.52301,343.78,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,300.63,15.41,D,POINT (-6.52301 42.8827)
42.88052,-6.53692,343.48,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,310.85,29.08,D,POINT (-6.53692 42.88052)
42.88305,-6.54251,333.72,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,299.26,29.08,D,POINT (-6.54251 42.88305)
42.88705,-6.53876,343.37,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,297.16,6.71,D,POINT (-6.53876 42.88705)
43.22565,-4.68435,343.48,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,295.17,14.21,D,POINT (-4.68435 43.22565)
43.00138,-6.37578,335.29,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,302.7,22.65,D,POINT (-6.37578 43.00138)
43.02308,-6.36745,340.46,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,298.9,62.73,D,POINT (-6.36745 43.02308)
43.02236,-6.37209,341.07,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,306.61,20.52,D,POINT (-6.37209 43.02236)
43.02634,-6.36838,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,347.14,62.73,D,POINT (-6.36838 43.02634)
43.02705,-6.36375,344.34,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,313.91,62.73,D,POINT (-6.36375 43.02705)
43.03031,-6.36468,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,343.3,25.19,D,POINT (-6.36468 43.03031)
43.03102,-6.36004,337.77,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,299.82,28.41,D,POINT (-6.36004 43.03102)
43.02959,-6.36931,350.53,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,299.19,25.19,D,POINT (-6.36931 43.02959)
43.03428,-6.36097,337.41,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,302.22,28.41,D,POINT (-6.36097 43.03428)
43.03357,-6.3656,341.05,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,297.76,25.19,D,POINT (-6.3656 43.03357)
43.03285,-6.37024,343.41,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,285.12,25.19,D,POINT (-6.37024 43.03285)
42.22918,-7.35116,345.71,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,303.19,16.64,D,POINT (-7.35116 42.22918)
42.2446,-7.2578,351.23,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,308.46,20.22,D,POINT (-7.2578 42.2446)
42.24385,-7.26233,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,308.47,60.26,D,POINT (-7.26233 42.24385)
42.2018,-7.49492,345.46,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,308.1,13.94,D,POINT (-7.49492 42.2018)
42.2026,-7.49011,353.43,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,309.27,26.25,D,POINT (-7.49011 42.2026)
42.23427,-7.27869,355.64,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,315.29,30.41,D,POINT (-7.27869 42.23427)
42.22616,-7.28614,354.67,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,312.94,19.32,D,POINT (-7.28614 42.22616)
42.22692,-7.28149,354.12,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,312.13,88.5,D,POINT (-7.28149 42.22692)
42.2254,-7.29077,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,312.91,19.32,D,POINT (-7.29077 42.2254)
42.22059,-7.299,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,326.98,51.63,D,POINT (-7.299 42.22059)
42.22135,-7.29442,349.77,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,320.15,51.63,D,POINT (-7.29442 42.22135)
42.22211,-7.28984,354.98,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,303.63,23.21,D,POINT (-7.28984 42.22211)
42.1794,-7.36036,333.86,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,300.49,2.32,D,POINT (-7.36036 42.1794)
42.18021,-7.35553,344.14,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,315.16,21.82,D,POINT (-7.35553 42.18021)
42.18099,-7.35082,332.87,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,300.86,21.82,D,POINT (-7.35082 42.18099)
42.17691,-7.35464,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,338.65,39.34,D,POINT (-7.35464 42.17691)
42.17611,-7.35943,336.86,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,306.1,11.77,D,POINT (-7.35943 42.17611)
42.17281,-7.35853,347.27,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,310.81,11.77,D,POINT (-7.35853 42.17281)
42.1736,-7.3538,342.32,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,305.49,39.34,D,POINT (-7.3538 42.1736)
42.29799,-5.99723,337.35,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,297.12,51.4,D,POINT (-5.99723 42.29799)
42.2919,-6.01472,339.45,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,295.05,8.52,D,POINT (-6.01472 42.2919)
42.29261,-6.01012,340.37,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,292.83,5.75,D,POINT (-6.01012 42.29261)
42.29331,-6.00552,346.28,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,295.43,5.75,D,POINT (-6.00552 42.29331)
42.29402,-6.00092,344.61,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,302.3,51.4,D,POINT (-6.00092 42.29402)
42.29543,-5.99172,347.85,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,298.61,10.82,D,POINT (-5.99172 42.29543)
42.28797,-6.0184,339.32,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,297.72,5.1,D,POINT (-6.0184 42.28797)
42.28867,-6.0138,341.22,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,295.59,5.1,D,POINT (-6.0138 42.28867)
42.28934,-6.00921,346.46,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,294.78,18.29,D,POINT (-6.00921 42.28934)
42.29005,-6.00461,353.3,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,305.85,18.29,D,POINT (-6.00461 42.29005)
42.29216,-5.99081,340.42,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,299.01,23.96,D,POINT (-5.99081 42.29216)
42.29075,-6.00001,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,333.72,108.67,D,POINT (-6.00001 42.29075)
42.29145,-5.99541,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,339.39,108.67,D,POINT (-5.99541 42.29145)
42.28611,-6.0083,349.94,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,311.04,18.29,D,POINT (-6.0083 42.28611)
42.28682,-6.00371,352.44,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,312.4,18.29,D,POINT (-6.00371 42.28682)
42.28823,-5.99452,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,331.84,108.67,D,POINT (-5.99452 42.28823)
42.28215,-6.01199,351.16,0.38,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,326.56,47.62,D,POINT (-6.01199 42.28215)
42.28285,-6.00739,355.06,0.38,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,319.43,35.73,D,POINT (-6.00739 42.28285)
42.28355,-6.0028,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,325.18,35.73,D,POINT (-6.0028 42.28355)
42.28426,-5.99821,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,342.52,74.43,D,POINT (-5.99821 42.28426)
42.27888,-6.01108,350.51,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,311.4,47.62,D,POINT (-6.01108 42.27888)
42.28029,-6.00189,349.64,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,310.29,35.73,D,POINT (-6.00189 42.28029)
42.28099,-5.9973,354.92,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,307.45,74.43,D,POINT (-5.9973 42.28099)
42.27818,-6.01567,367.0,0.38,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,341.23,47.62,D,POINT (-6.01567 42.27818)
42.27524,-6.01087,351.13,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,298.32,9.75,D,POINT (-6.01087 42.27524)
42.27594,-6.00627,350.67,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,306.31,15.39,D,POINT (-6.00627 42.27594)
42.25566,-6.00542,343.36,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,293.66,18.74,D,POINT (-6.00542 42.25566)
42.07882,-7.09965,344.39,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,290.16,5.92,D,POINT (-7.09965 42.07882)
42.07554,-7.0987,345.79,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,292.1,8.63,D,POINT (-7.0987 42.07554)
42.07783,-7.08465,346.69,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,289.11,12.13,D,POINT (-7.08465 42.07783)
42.07226,-7.09777,351.69,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,293.49,8.63,D,POINT (-7.09777 42.07226)
42.07759,-7.06505,347.44,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,290.09,11.98,D,POINT (-7.06505 42.07759)
42.22749,-6.12201,347.93,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,313.14,8.06,D,POINT (-6.12201 42.22749)
42.06897,-7.09686,355.75,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,291.93,14.73,D,POINT (-7.09686 42.06897)
42.07202,-7.07817,350.81,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,293.21,13.64,D,POINT (-7.07817 42.07202)
42.07279,-7.07347,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,293.41,183.42,D,POINT (-7.07347 42.07279)
42.07355,-7.06878,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,294.52,183.42,D,POINT (-7.06878 42.07355)
42.07432,-7.06411,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,290.02,31.45,D,POINT (-7.06411 42.07432)
42.0718,-7.05852,356.3,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,284.62,31.45,D,POINT (-7.05852 42.0718)
42.06569,-7.09594,356.21,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,293.21,14.73,D,POINT (-7.09594 42.06569)
42.06721,-7.08664,350.02,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,293.93,21.22,D,POINT (-7.08664 42.06721)
42.06797,-7.08196,352.47,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,294.49,13.64,D,POINT (-7.08196 42.06797)
42.06874,-7.07726,354.41,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,295.06,13.64,D,POINT (-7.07726 42.06874)
42.07104,-7.06316,356.17,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,292.64,31.45,D,POINT (-7.06316 42.07104)
42.06951,-7.07256,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,331.48,183.42,D,POINT (-7.07256 42.06951)
42.07027,-7.06785,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,352.81,183.42,D,POINT (-7.06785 42.07027)
42.06622,-7.07164,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,368.48,0.0,D,POINT (-7.07164 42.06622)
42.06699,-7.06694,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,365.07,0.0,D,POINT (-7.06694 42.06699)
42.06852,-7.0576,356.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,283.51,48.02,D,POINT (-7.0576 42.06852)
42.06776,-7.06225,354.84,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,293.54,48.02,D,POINT (-7.06225 42.06776)
42.06316,-7.09037,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,295.21,42.62,D,POINT (-7.09037 42.06316)
42.06393,-7.08571,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,295.07,42.62,D,POINT (-7.08571 42.06393)
42.06469,-7.08104,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,297.52,188.5,D,POINT (-7.08104 42.06469)
42.06546,-7.07634,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,341.85,188.5,D,POINT (-7.07634 42.06546)
42.06218,-7.07542,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,375.89,188.5,D,POINT (-7.07542 42.06218)
42.06294,-7.07073,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,375.62,0.0,D,POINT (-7.07073 42.06294)
42.05912,-7.09408,352.7,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,298.19,23.73,D,POINT (-7.09408 42.05912)
42.06448,-7.06135,355.21,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,294.41,48.02,D,POINT (-7.06135 42.06448)
42.05988,-7.08943,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,296.08,42.62,D,POINT (-7.08943 42.05988)
42.06141,-7.08011,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,355.63,188.5,D,POINT (-7.08011 42.06141)
42.06371,-7.06603,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,354.77,0.0,D,POINT (-7.06603 42.06371)
42.05737,-7.08382,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,368.0,283.38,D,POINT (-7.08382 42.05737)
42.05966,-7.06981,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,368.97,340.78,D,POINT (-7.06981 42.05966)
42.05661,-7.08848,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,329.0,283.38,D,POINT (-7.08848 42.05661)
42.05813,-7.07917,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,362.9,123.03,D,POINT (-7.07917 42.05813)
42.0589,-7.0745,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,356.39,123.03,D,POINT (-7.0745 42.0589)
42.05333,-7.08752,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,369.06,283.38,D,POINT (-7.08752 42.05333)
42.05485,-7.07823,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,330.91,123.03,D,POINT (-7.07823 42.05485)
42.05409,-7.08288,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,345.06,283.38,D,POINT (-7.08288 42.05409)
42.05561,-7.07357,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,362.28,123.03,D,POINT (-7.07357 42.05561)
42.05638,-7.0689,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,354.61,340.78,D,POINT (-7.0689 42.05638)
42.05233,-7.07264,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,372.65,163.93,D,POINT (-7.07264 42.05233)
42.05005,-7.08657,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,350.1,96.3,D,POINT (-7.08657 42.05005)
42.05081,-7.08193,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,365.12,96.3,D,POINT (-7.08193 42.05081)
42.05157,-7.07729,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,340.33,163.93,D,POINT (-7.07729 42.05157)
42.05309,-7.06798,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,357.79,499.83,D,POINT (-7.06798 42.05309)
42.04677,-7.08562,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,331.56,96.3,D,POINT (-7.08562 42.04677)
42.04829,-7.07635,352.27,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,334.29,163.93,D,POINT (-7.07635 42.04829)
42.04981,-7.06705,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,336.56,499.83,D,POINT (-7.06705 42.04981)
42.04753,-7.08099,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,341.74,96.3,D,POINT (-7.08099 42.04753)
42.04905,-7.07171,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,358.77,163.93,D,POINT (-7.07171 42.04905)
42.03892,-7.11251,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,347.27,76.26,D,POINT (-7.11251 42.03892)
42.04273,-7.08931,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,331.03,81.14,D,POINT (-7.08931 42.04273)
42.04425,-7.08005,350.36,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,335.18,113.53,D,POINT (-7.08005 42.04425)
42.03968,-7.10789,350.3,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,316.63,76.26,D,POINT (-7.10789 42.03968)
42.04577,-7.07077,354.75,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,322.91,23.99,D,POINT (-7.07077 42.04577)
42.19954,-6.10465,337.09,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,292.75,2.0,D,POINT (-6.10465 42.19954)
42.04349,-7.08468,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,347.94,113.53,D,POINT (-7.08468 42.04349)
42.04501,-7.07541,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,325.15,23.99,D,POINT (-7.07541 42.04501)
42.0364,-7.10692,350.03,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,345.88,76.26,D,POINT (-7.10692 42.0364)
42.03716,-7.10229,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,330.31,35.67,D,POINT (-7.10229 42.03716)
42.04173,-7.07447,354.6,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,341.34,23.99,D,POINT (-7.07447 42.04173)
42.04325,-7.06519,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,330.24,85.62,D,POINT (-7.06519 42.04325)
42.04401,-7.06055,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,326.24,85.62,D,POINT (-7.06055 42.04401)
42.04248,-7.06983,355.98,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,326.12,23.99,D,POINT (-7.06983 42.04248)
42.03564,-7.11154,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,325.17,76.26,D,POINT (-7.11154 42.03564)
42.03792,-7.09765,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,311.24,35.67,D,POINT (-7.09765 42.03792)
42.03869,-7.09301,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,332.56,81.14,D,POINT (-7.09301 42.03869)
42.03945,-7.08836,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,349.53,81.14,D,POINT (-7.08836 42.03945)
42.04021,-7.08373,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,359.85,113.53,D,POINT (-7.08373 42.04021)
42.04097,-7.0791,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,348.74,113.53,D,POINT (-7.0791 42.04097)
42.03844,-7.07353,354.63,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,336.13,30.99,D,POINT (-7.07353 42.03844)
42.0354,-7.09205,353.18,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,315.08,8.09,D,POINT (-7.09205 42.0354)
42.03617,-7.08741,353.8,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,316.18,8.09,D,POINT (-7.08741 42.03617)
42.03236,-7.11057,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,330.07,69.8,D,POINT (-7.11057 42.03236)
42.03312,-7.10595,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,353.61,69.8,D,POINT (-7.10595 42.03312)
42.03389,-7.10132,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,355.28,53.24,D,POINT (-7.10132 42.03389)
42.03465,-7.09668,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,320.98,53.24,D,POINT (-7.09668 42.03465)
42.03693,-7.08279,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,320.03,27.83,D,POINT (-7.08279 42.03693)
42.03769,-7.07816,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,335.18,27.83,D,POINT (-7.07816 42.03769)
42.0392,-7.06889,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,321.53,30.99,D,POINT (-7.06889 42.0392)
42.03996,-7.06426,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,h,2.0NRT,314.24,24.88,D,POINT (-7.06426 42.03996)
42.03516,-7.07258,367.0,0.39,0.36,2025-08-13,1316,N20,VIIRS,l,2.0NRT,333.37,30.99,D,POINT (-7.07258 42.03516)
41.95836,-7.53445,343.11,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,293.47,7.6,D,POINT (-7.53445 41.95836)
41.95992,-7.52521,353.35,0.4,0.37,2025-08-13,1316,N20,VIIRS,n,2.0NRT,289.21,10.97,D,POINT (-7.52521 41.95992)
43.03213,-6.37488,341.26,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,289.4,6.12,D,POINT (-6.37488 43.03213)
43.03142,-6.37952,341.19,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,288.93,6.12,D,POINT (-6.37952 43.03142)
43.25866,-4.85878,335.22,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,296.39,34.11,D,POINT (-4.85878 43.25866)
43.25801,-4.86342,348.45,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,302.59,14.39,D,POINT (-4.86342 43.25801)
43.03682,-6.36653,347.25,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,295.22,9.16,D,POINT (-6.36653 43.03682)
43.03539,-6.37581,340.56,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,294.58,26.09,D,POINT (-6.37581 43.03539)
43.26122,-4.86491,342.46,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,298.28,14.39,D,POINT (-4.86491 43.26122)
43.25787,-4.88882,344.56,0.39,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,299.69,7.55,D,POINT (-4.88882 43.25787)
43.03936,-6.3721,344.14,0.38,0.36,2025-08-13,1316,N20,VIIRS,n,2.0NRT,305.63,9.16,D,POINT (-6.3721 43.03936)
